Date,Time,Temp,pH ,ORP,EC,RES,TDS,Salinity,Pressure,D.O.,Turbidity
19-02-2020,09:10:55,20.41,9,247.2,446,2242,290,0.22,14.644,127.8,12.2
19-02-2020,09:11:05,20.41,9,247.5,446,2242,290,0.22,14.645,127.6,11.9
19-02-2020,09:11:15,20.41,9,247.8,447,2237,290,0.22,14.645,127.5,12.5
19-02-2020,09:11:25,20.39,9,248.1,446,2242,290,0.22,14.647,127.3,12.1
19-02-2020,09:11:35,20.39,9,248.3,446,2242,290,0.21,14.647,127.3,12.3
19-02-2020,09:11:45,20.4,9,248.4,446,2242,290,0.21,14.645,127.3,12.1
19-02-2020,09:11:55,20.42,9.01,248.1,446,2242,290,0.21,14.647,127.9,12.7
19-02-2020,09:12:05,20.43,9.02,248.6,446,2242,290,0.21,14.646,128.3,12.6
19-02-2020,09:12:15,20.43,9.02,248.2,446,2242,290,0.21,14.647,128,11.7
19-02-2020,09:12:25,20.48,9.06,247.5,445,2247,289,0.21,14.648,129.7,11.6
19-02-2020,09:12:35,20.51,9.06,248.1,446,2242,290,0.21,14.646,130.6,12.2
19-02-2020,09:12:45,20.58,9.14,246.7,445,2247,289,0.21,14.646,132.3,10.9
19-02-2020,09:12:55,20.54,9.11,246.6,445,2247,289,0.21,14.644,132.3,11.4
19-02-2020,09:13:05,20.44,8.99,249.9,446,2242,290,0.21,14.647,132.5,12.4
19-02-2020,09:13:15,20.5,9.07,247.3,445,2247,289,0.21,14.65,131.6,11
19-02-2020,09:13:25,20.63,9.14,246.5,444,2252,289,0.21,14.648,135.8,11.6
19-02-2020,09:13:35,20.62,9.12,246.1,444,2252,288,0.21,14.646,136.3,10.8
19-02-2020,09:13:45,20.56,9.14,248.2,444,2252,289,0.21,14.649,137.6,12.1
19-02-2020,09:13:55,20.49,9.04,249.7,444,2252,289,0.21,14.654,134.4,11.5
19-02-2020,09:14:05,20.59,9.12,247.9,444,2252,288,0.21,14.652,136,11.1
19-02-2020,09:14:15,20.61,9.16,246.5,444,2252,288,0.21,14.653,134.2,11.6
19-02-2020,09:14:25,20.55,9.1,249.4,444,2252,288,0.21,14.652,135.6,11.6
19-02-2020,09:14:35,20.79,9.21,245.7,442,2262,287,0.21,14.657,139.8,10.2
19-02-2020,09:14:45,20.73,9.19,246.2,443,2257,288,0.21,14.655,141.2,11
19-02-2020,09:14:55,20.56,9.11,247.1,443,2257,288,0.21,14.652,140.5,11.9
19-02-2020,09:15:05,20.54,9.12,247.8,443,2257,288,0.21,14.656,138.8,11.6
19-02-2020,09:15:15,20.51,9.1,249.4,444,2252,289,0.21,14.659,137.1,11.7
19-02-2020,09:15:25,20.59,9.14,248,443,2257,288,0.21,14.657,138.8,11.7
19-02-2020,09:15:35,20.57,9.1,249.3,443,2257,288,0.21,14.656,138,11.9
19-02-2020,09:15:45,20.62,9.12,249.1,443,2257,288,0.21,14.659,137.5,11.6
19-02-2020,09:15:55,20.57,9.09,250.7,443,2257,288,0.21,14.66,137,12.1
19-02-2020,09:16:05,20.62,9.1,250.1,443,2257,288,0.21,14.661,136.7,11.3
19-02-2020,09:16:15,20.53,9.07,250.8,443,2257,288,0.21,14.661,135.2,13.7
19-02-2020,09:16:25,20.61,9.12,250.1,443,2257,288,0.21,14.662,135.7,11.5
19-02-2020,09:16:35,20.57,9.09,250.9,443,2257,288,0.21,14.663,135.7,11.5
19-02-2020,09:16:45,20.58,9.09,250.8,443,2257,288,0.21,14.662,136.6,12
19-02-2020,09:16:55,20.55,9.09,251,443,2257,288,0.21,14.663,135.3,11.5
19-02-2020,09:17:05,20.62,9.14,249.8,443,2257,288,0.21,14.666,136.6,10.6
19-02-2020,09:17:15,20.62,9.12,250.6,443,2257,288,0.21,14.662,137.9,11.3
19-02-2020,09:17:25,20.57,9.09,250.7,443,2257,288,0.21,14.665,137.2,11.5
19-02-2020,09:17:35,20.58,9.09,251,442,2262,288,0.21,14.666,137.3,11.7
19-02-2020,09:17:45,20.61,9.12,250.9,442,2262,287,0.21,14.666,137.3,11.6
19-02-2020,09:17:55,20.68,9.13,250.2,442,2262,288,0.21,14.67,137.7,11.1
19-02-2020,09:18:05,20.71,9.15,250.2,442,2262,287,0.21,14.666,138,11.2
19-02-2020,09:18:15,20.67,9.13,250.6,443,2257,288,0.21,14.668,137.8,11.3
19-02-2020,09:18:25,20.66,9.11,251.2,442,2262,287,0.21,14.669,137.4,11.1
19-02-2020,09:18:35,20.72,9.1,251.4,443,2257,288,0.21,14.671,136.8,10.3
19-02-2020,09:18:45,20.66,9.11,251.4,442,2262,287,0.21,14.675,137,11.7
19-02-2020,09:18:55,20.7,9.11,251.3,442,2262,288,0.21,14.675,136.9,11.7
19-02-2020,09:19:05,20.72,9.11,251.4,443,2257,288,0.21,14.679,137,10.4
19-02-2020,09:19:15,20.61,9.1,252.2,442,2262,287,0.21,14.679,136.8,12.2
19-02-2020,09:19:25,20.57,9.1,251.8,442,2262,288,0.21,14.674,136.2,11.2
19-02-2020,09:19:35,20.6,9.1,252,442,2262,287,0.21,14.679,136.7,12.1
19-02-2020,09:19:45,20.61,9.09,252.8,441,2268,287,0.21,14.68,135.9,12.2
19-02-2020,09:19:55,20.58,9.11,251.9,441,2268,287,0.21,14.68,136.3,11.9
19-02-2020,09:20:05,20.58,9.14,252.5,441,2268,287,0.21,14.681,135.8,12
19-02-2020,09:20:15,20.56,9.1,252.4,441,2268,287,0.21,14.68,136.8,12
19-02-2020,09:20:25,20.64,9.17,251.5,440,2273,286,0.21,14.681,139,12
19-02-2020,09:20:35,20.58,9.15,251,441,2268,286,0.21,14.68,139.1,11.6
19-02-2020,09:20:45,20.64,9.2,250.7,440,2273,286,0.21,14.682,140.1,12.2
19-02-2020,09:20:55,20.6,9.16,251,440,2273,286,0.21,14.682,140.7,12
19-02-2020,09:21:05,20.7,9.22,249.7,440,2273,286,0.21,14.683,143,11
19-02-2020,09:21:15,20.79,9.22,249.9,438,2283,285,0.21,14.684,143.5,11.2
19-02-2020,09:21:25,20.73,9.2,250.2,439,2278,285,0.21,14.687,142.8,10.9
19-02-2020,09:21:35,20.81,9.19,250.2,439,2278,286,0.21,14.689,143.4,10.4
19-02-2020,09:21:45,20.73,9.17,251,439,2278,285,0.21,14.69,143.1,10.9
19-02-2020,09:21:55,20.77,9.16,251.2,442,2262,288,0.21,14.691,141.9,10.5
19-02-2020,09:22:05,20.71,9.15,251.5,442,2262,287,0.21,14.69,141.2,10.3
19-02-2020,09:22:15,20.73,9.18,250.7,441,2268,287,0.21,14.688,143.2,11.7
19-02-2020,09:22:25,20.82,9.19,250.6,441,2268,287,0.21,14.691,143.2,10.9
19-02-2020,09:22:35,20.76,9.2,250.6,441,2268,287,0.21,14.694,143.5,11.3
19-02-2020,09:22:45,20.74,9.18,251.2,441,2268,287,0.21,14.696,143.5,11.1
19-02-2020,09:22:55,20.78,9.17,251.5,443,2257,288,0.21,14.692,142.6,11.3
19-02-2020,09:23:05,20.76,9.15,251.8,443,2257,288,0.21,14.697,141.6,10.7
19-02-2020,09:23:15,20.73,9.14,252.4,443,2257,288,0.21,14.697,140.8,10.7
19-02-2020,09:23:25,20.77,9.14,252.3,443,2257,288,0.21,14.693,140.2,10.4
19-02-2020,09:23:35,20.68,9.1,253.4,444,2252,288,0.21,14.695,138.3,11.6
19-02-2020,09:23:45,20.61,9.1,253.5,444,2252,289,0.21,14.696,137.6,11.5
19-02-2020,09:23:55,20.48,9.06,254.8,445,2247,289,0.21,14.696,135.8,12
19-02-2020,09:24:05,20.6,9.09,254.5,443,2257,288,0.21,14.698,137.2,12.2
19-02-2020,09:24:15,20.53,9.07,254.8,444,2252,289,0.21,14.699,135.4,11.7
19-02-2020,09:24:25,20.49,9.05,255.6,444,2252,289,0.21,14.698,135.5,12
19-02-2020,09:24:35,20.57,9.08,254.6,445,2247,289,0.21,14.702,135.3,11.1
19-02-2020,09:24:45,20.56,9.08,254.8,444,2252,288,0.21,14.702,134.9,12.1
19-02-2020,09:24:55,20.57,9.08,255,445,2247,289,0.21,14.699,133.8,11.2
19-02-2020,09:25:05,20.51,9.07,255.2,444,2252,289,0.21,14.7,133.5,11.5
19-02-2020,09:25:15,20.46,9.03,256.2,444,2252,289,0.21,14.701,133.3,12.2
19-02-2020,09:25:25,20.46,9.03,256.2,444,2252,289,0.21,14.701,132.9,12
19-02-2020,09:25:35,20.56,9.06,255.7,443,2257,288,0.21,14.7,133,11.7
19-02-2020,09:25:45,20.51,9.06,255.7,444,2252,289,0.21,14.704,132.5,11.8
19-02-2020,09:25:55,20.53,9.07,255.5,443,2257,288,0.21,14.703,133.1,11.8
19-02-2020,09:26:05,20.56,9.08,255.4,444,2252,288,0.21,14.707,133.9,11.8
19-02-2020,09:26:15,20.51,9.05,256.4,444,2252,289,0.21,14.705,132.6,12.1
19-02-2020,09:26:25,20.44,9.01,257.7,445,2247,289,0.21,14.707,132.4,12.6
19-02-2020,09:26:35,20.54,9.05,256.3,444,2252,289,0.21,14.706,131.9,11.9
19-02-2020,09:26:45,20.52,9.06,255.7,444,2252,289,0.21,14.708,132.6,11.7
19-02-2020,09:26:55,20.52,9.08,255.4,444,2252,289,0.21,14.707,133.2,11.1
19-02-2020,09:27:05,20.56,9.1,255.1,444,2252,288,0.21,14.71,133.2,11.3
19-02-2020,09:27:15,20.54,9.1,255.1,444,2252,288,0.21,14.709,134,11.9
19-02-2020,09:27:25,20.44,9.04,256.7,445,2247,289,0.21,14.713,133,12
19-02-2020,09:27:35,20.44,9.05,256.3,445,2247,289,0.21,14.714,132.6,11.7
19-02-2020,09:27:45,20.46,9.07,255.5,445,2247,289,0.21,14.711,132.9,11.3
19-02-2020,09:27:55,20.52,9.06,255.6,445,2247,289,0.21,14.711,133,11.6
19-02-2020,09:28:05,20.56,9.09,255.4,444,2252,289,0.21,14.711,134.4,11.5
19-02-2020,09:28:15,20.49,9.08,255.6,445,2247,289,0.21,14.711,133.5,12.1
19-02-2020,09:28:25,20.51,9.07,256,444,2252,289,0.21,14.712,133,12.1
19-02-2020,09:28:35,20.64,9.11,255,443,2257,288,0.21,14.714,133.9,11.1
19-02-2020,09:28:45,20.43,9.04,257.1,445,2247,289,0.21,14.715,132.9,12.2
19-02-2020,09:28:55,20.53,9.07,255.6,445,2247,289,0.21,14.714,133.3,11.6
19-02-2020,09:29:05,20.51,9.07,255.9,445,2247,289,0.21,14.714,133.5,11.5
19-02-2020,09:29:15,20.48,9.05,256.6,445,2247,289,0.21,14.718,132.8,12
19-02-2020,09:29:25,20.38,9.01,258,446,2242,290,0.21,14.714,130.4,11.9
19-02-2020,09:29:35,20.39,9.01,257.9,446,2242,290,0.21,14.716,129.3,12
19-02-2020,09:29:45,20.36,8.98,258.4,447,2237,290,0.22,14.72,128,12.3
19-02-2020,09:29:55,20.34,8.99,258.4,447,2237,291,0.22,14.717,127.4,12.8
19-02-2020,09:30:05,20.34,8.99,258.4,447,2237,290,0.22,14.716,127.2,12.6
19-02-2020,09:30:15,20.27,8.95,259.4,448,2232,291,0.22,14.719,125.9,12.5
19-02-2020,09:30:25,20.36,8.99,258.6,447,2237,290,0.22,14.721,126.5,12.9
19-02-2020,09:30:35,20.36,9,258.1,447,2237,291,0.22,14.719,126.5,12.1
19-02-2020,09:30:45,20.32,8.99,258.7,446,2242,290,0.22,14.717,126.3,12.5
19-02-2020,09:30:55,20.3,8.97,259.1,448,2232,291,0.22,14.719,125.3,11.7
19-02-2020,09:31:05,20.26,8.95,259.7,448,2232,291,0.22,14.72,124.7,13.1
19-02-2020,09:31:15,20.28,8.96,259.5,448,2232,291,0.22,14.719,125.1,13.1
19-02-2020,09:31:25,20.31,8.96,259.5,447,2237,291,0.22,14.717,125.2,13.2
19-02-2020,09:31:35,20.29,8.96,259.6,448,2232,291,0.22,14.72,124.9,13
19-02-2020,09:31:45,20.33,8.97,259.3,448,2232,291,0.22,14.72,124.9,12.6
19-02-2020,09:31:55,20.32,8.97,259.1,448,2232,291,0.22,14.721,125.1,13
19-02-2020,09:32:05,20.34,9.01,258.7,447,2237,291,0.22,14.72,125.7,12.4
19-02-2020,09:32:15,20.49,9.04,257.4,445,2247,289,0.21,14.722,127,12.4
19-02-2020,09:32:25,20.33,8.99,258.7,447,2237,290,0.22,14.719,125.4,12.7
19-02-2020,09:32:35,20.33,8.99,258.8,447,2237,291,0.22,14.723,125,13.4
19-02-2020,09:32:45,20.27,8.97,259.3,448,2232,291,0.22,14.722,124.6,12.6
19-02-2020,09:32:55,20.25,8.96,259.6,448,2232,291,0.22,14.723,124.3,12.8
19-02-2020,09:33:05,20.26,8.97,259.3,448,2232,291,0.22,14.724,124.4,13.2
19-02-2020,09:33:15,20.27,8.98,259.3,448,2232,291,0.22,14.725,124.2,12.9
19-02-2020,09:33:25,20.27,8.98,259.2,448,2232,291,0.22,14.727,124.1,12.6
19-02-2020,09:33:35,20.29,8.99,259,449,2227,292,0.22,14.726,124.9,12.4
19-02-2020,09:33:45,20.42,9.04,257.6,448,2232,291,0.22,14.728,126.1,12.5
19-02-2020,09:33:55,20.27,8.99,259.2,449,2227,292,0.22,14.725,124.7,12.7
19-02-2020,09:34:05,20.36,9.12,255.9,448,2232,291,0.22,14.725,130.1,11.4
19-02-2020,09:34:15,20.29,9.07,256.9,448,2232,291,0.22,14.728,135.3,12.5
19-02-2020,09:34:25,20.48,9.19,254,447,2237,290,0.22,14.729,133.5,11.5
19-02-2020,09:34:35,20.43,9.13,254.8,447,2237,291,0.22,14.728,134.4,11.4
19-02-2020,09:34:45,20.49,9.14,254.5,447,2237,291,0.22,14.728,134.5,11
19-02-2020,09:34:55,20.64,9.16,254.2,447,2237,290,0.22,14.73,135.7,10.5
19-02-2020,09:35:05,20.42,9.12,255.7,447,2237,290,0.22,14.728,135.5,11.6
19-02-2020,09:35:15,20.34,9.09,256,447,2237,290,0.22,14.728,134.3,11.5
19-02-2020,09:35:25,20.43,9.12,255.3,445,2247,289,0.21,14.73,134.6,12.1
19-02-2020,09:35:35,20.44,9.1,255.7,446,2242,290,0.21,14.729,134.2,11.4
19-02-2020,09:35:45,20.36,9.09,256.2,446,2242,290,0.21,14.728,133.8,11.4
19-02-2020,09:35:55,20.37,9.05,257.1,447,2237,290,0.22,14.729,132.7,11.9
19-02-2020,09:36:05,20.38,9.09,256.2,446,2242,290,0.21,14.729,132.7,12.2
19-02-2020,09:36:15,20.32,9.06,257,447,2237,290,0.22,14.728,131.7,11.8
19-02-2020,09:36:25,20.28,9.07,257.1,446,2242,290,0.21,14.726,131.9,12.5
19-02-2020,09:36:35,20.29,9.06,257.1,446,2242,290,0.21,14.727,131.4,12.5
19-02-2020,09:36:45,20.24,9.04,257.6,446,2242,290,0.22,14.729,131,12.6
19-02-2020,09:36:55,20.23,9.03,257.9,446,2242,290,0.22,14.73,130.8,12.9
19-02-2020,09:37:05,20.19,9.02,258,447,2237,291,0.22,14.73,129.4,12.8
19-02-2020,09:37:15,20.19,9.03,258.3,447,2237,291,0.22,14.729,130.2,12.2
19-02-2020,09:37:25,20.23,9.02,258.4,447,2237,290,0.22,14.726,130.1,12.2
19-02-2020,09:37:35,20.21,9.04,257.7,447,2237,290,0.22,14.725,129.3,12.4
19-02-2020,09:37:45,20.23,9.06,257.2,447,2237,290,0.22,14.727,129.7,11.9
19-02-2020,09:37:55,20.18,8.97,260.1,449,2227,292,0.22,14.726,128.3,13
19-02-2020,09:38:05,20.28,9.08,256.9,447,2237,291,0.22,14.722,129.1,12
19-02-2020,09:38:15,20.19,8.99,259.3,448,2232,291,0.22,14.728,129.1,12.4
19-02-2020,09:38:25,20.37,9.1,256.4,446,2242,290,0.21,14.726,131.8,11.8
19-02-2020,09:38:35,20.33,9.11,256.4,446,2242,290,0.21,14.729,132.4,11.5
19-02-2020,09:38:45,20.36,9.12,256,446,2242,290,0.22,14.731,133.3,11.6
19-02-2020,09:38:55,20.39,9.11,256.1,446,2242,290,0.22,14.733,133.6,11.3
19-02-2020,09:39:05,20.36,9.07,257.1,447,2237,290,0.22,14.73,132.7,11.6
19-02-2020,09:39:15,20.43,9.04,258,448,2232,291,0.22,14.733,130.4,11.6
19-02-2020,09:39:25,20.35,9.03,258.3,448,2232,291,0.22,14.732,129.6,11.9
19-02-2020,09:39:35,20.48,9.07,256.9,449,2227,292,0.22,14.734,130.1,10.9
19-02-2020,09:39:45,20.7,9.15,254.5,448,2232,291,0.22,14.734,133.8,17.5
19-02-2020,09:39:55,20.59,9.21,253.4,446,2242,290,0.21,14.734,137.5,11.7
19-02-2020,09:40:05,20.53,9.23,252.9,447,2237,291,0.22,14.734,139.8,11.4
19-02-2020,09:40:15,20.49,9.22,253.8,447,2237,291,0.22,14.737,141.6,12.4
19-02-2020,09:40:25,20.57,9.24,252.6,446,2242,290,0.21,14.737,142.6,12.2
19-02-2020,09:40:35,20.66,9.22,252.9,446,2242,290,0.21,14.738,142.3,11.9
19-02-2020,09:40:45,20.74,9.21,252.9,446,2242,290,0.21,14.735,140,11.1
19-02-2020,09:40:55,20.59,9.18,253.4,447,2237,291,0.22,14.739,140.7,11.2
19-02-2020,09:41:05,20.33,9.07,256.6,450,2222,293,0.22,14.741,139.2,10.8
19-02-2020,09:41:15,20.26,9.08,255.5,450,2222,292,0.22,14.737,135.7,11.1
19-02-2020,09:41:25,20.29,9.03,257.7,449,2227,292,0.22,14.736,138.8,12.5
19-02-2020,09:41:35,20.39,9.04,256.8,449,2227,292,0.22,14.737,136.9,11.7
19-02-2020,09:41:45,20.45,9.1,256.6,448,2232,291,0.22,14.74,137.4,12.5
19-02-2020,09:41:55,20.37,9.06,257,449,2227,292,0.22,14.741,136,12.3
19-02-2020,09:42:05,20.24,8.99,259.4,450,2222,293,0.22,14.739,133.2,12.5
19-02-2020,09:42:15,20.41,9.1,257.1,448,2232,291,0.22,14.74,132,12.6
19-02-2020,09:42:25,20.52,9.07,256.9,449,2227,292,0.22,14.739,133,10.7
19-02-2020,09:42:35,20.34,9.02,258.3,450,2222,292,0.22,14.736,131.2,12.2
19-02-2020,09:42:45,20.44,9.05,257.6,449,2227,292,0.22,14.734,130.4,11.3
19-02-2020,09:42:55,20.39,9.07,257.1,448,2232,291,0.22,14.732,130.7,11.5
19-02-2020,09:43:05,20.39,9.06,257.3,448,2232,291,0.22,14.731,130.4,11.8
19-02-2020,09:43:15,20.48,9.09,256.6,449,2227,292,0.22,14.734,132,11.2
19-02-2020,09:43:25,20.4,9.04,257.6,448,2232,292,0.22,14.731,130.1,11.3
19-02-2020,09:43:35,20.67,9.17,254.9,449,2227,292,0.22,14.728,134,10.6
19-02-2020,09:43:45,20.68,9.1,255.8,448,2232,291,0.22,14.726,136.3,10.7
19-02-2020,09:43:55,20.71,9.13,255.2,448,2232,291,0.22,14.728,134.4,10.5
19-02-2020,09:44:05,20.73,9.12,255.2,446,2242,290,0.21,14.727,134.6,10.9
19-02-2020,09:44:15,20.47,9.11,255.8,447,2237,291,0.22,14.726,134.8,11.7
19-02-2020,09:44:25,20.4,9.09,256.4,447,2237,290,0.22,14.723,134,11.8
19-02-2020,09:44:35,20.41,9.11,256.3,446,2242,290,0.21,14.72,134.9,11.7
19-02-2020,09:44:45,20.55,9.11,256,444,2252,289,0.21,14.721,135.2,11.5
19-02-2020,09:44:55,20.33,9.11,256.2,447,2237,290,0.22,14.722,135.3,11.8
19-02-2020,09:45:05,20.28,9.07,257.5,446,2242,290,0.22,14.718,133.3,11.8
19-02-2020,09:45:15,20.23,9.03,258.1,447,2237,290,0.22,14.719,133,11.7
19-02-2020,09:45:25,20.52,9.14,255.8,446,2242,290,0.21,14.719,135.4,11.5
19-02-2020,09:45:35,20.27,9.04,257.7,448,2232,291,0.22,14.715,132.2,12
19-02-2020,09:45:45,20.18,8.96,260.4,449,2227,292,0.22,14.714,130.2,12.9
19-02-2020,09:45:55,20.4,9.1,256.9,447,2237,291,0.22,14.714,132.7,11.4
19-02-2020,09:46:05,20.37,9.05,258,446,2242,290,0.21,14.711,132.4,11.7
19-02-2020,09:46:15,20.41,9.08,256.9,445,2247,289,0.21,14.712,132.6,11.3
19-02-2020,09:46:25,20.44,9.09,257.4,444,2252,289,0.21,14.71,133.9,11.7
19-02-2020,09:46:35,20.4,9.08,256.9,445,2247,289,0.21,14.708,133.9,11.4
19-02-2020,09:46:45,20.32,9.05,257.8,446,2242,290,0.21,14.707,132.3,11.3
19-02-2020,09:46:55,20.42,9.07,257.4,445,2247,289,0.21,14.706,134.2,11.4
19-02-2020,09:47:05,20.47,9.1,256.8,445,2247,289,0.21,14.702,134.1,11.5
19-02-2020,09:47:15,20.44,9,258.9,444,2252,289,0.21,14.704,135.9,11.8
19-02-2020,09:47:25,20.39,9.1,257,444,2252,289,0.21,14.701,133.8,11.6
19-02-2020,09:47:35,20.46,9.09,257.2,445,2247,289,0.21,14.7,132.8,10.9
19-02-2020,09:47:45,20.74,9.15,255.5,443,2257,288,0.21,14.697,136.7,10.3
19-02-2020,09:47:55,20.39,9.08,256.7,444,2252,289,0.21,14.696,135.6,11.1
19-02-2020,09:48:05,20.54,9.14,256.2,444,2252,289,0.21,14.7,136,11.7
19-02-2020,09:48:15,20.46,9.09,257.3,445,2247,289,0.21,14.698,135,11.3
19-02-2020,09:48:25,20.4,9.11,257.1,445,2247,289,0.21,14.699,132.7,11.7
19-02-2020,09:48:35,20.36,9.07,258,446,2242,290,0.21,14.696,133.5,11.8
19-02-2020,09:48:45,20.41,9.1,257.2,446,2242,290,0.22,14.697,134.3,11.4
19-02-2020,09:48:55,20.46,9.11,257.2,446,2242,290,0.22,14.696,135.5,11.3
19-02-2020,09:49:05,20.53,9.12,256.5,447,2237,290,0.22,14.692,135.7,11.3
19-02-2020,09:49:15,20.57,9.15,255.8,446,2242,290,0.21,14.693,136.9,11.1
19-02-2020,09:49:25,20.48,9.09,257.1,446,2242,290,0.21,14.693,137.9,11.4
19-02-2020,09:49:35,20.42,9.1,257.6,446,2242,290,0.21,14.69,136.5,11.7
19-02-2020,09:49:45,20.44,9.09,257.5,446,2242,290,0.22,14.69,135.3,11.7
19-02-2020,09:49:55,20.43,9.1,257.1,447,2237,291,0.22,14.688,135.3,11.9
19-02-2020,09:50:05,20.44,9.14,256.4,447,2237,290,0.22,14.687,136.5,11.5
19-02-2020,09:50:15,20.53,9.13,256.3,447,2237,291,0.22,14.684,138.4,11.3
19-02-2020,09:50:25,20.29,8.99,260.1,449,2227,292,0.22,14.684,133.5,12.6
19-02-2020,09:50:35,20.27,8.97,260.8,450,2222,292,0.22,14.684,130.9,12.7
19-02-2020,09:50:45,20.31,9.01,260,449,2227,292,0.22,14.684,129.6,12.5
19-02-2020,09:50:55,20.53,9.15,256.5,448,2232,291,0.22,14.681,133.9,11.3
19-02-2020,09:51:05,20.68,9.14,256.6,446,2242,290,0.21,14.682,136,13
19-02-2020,09:51:15,20.61,9.13,256.8,446,2242,290,0.21,14.681,136.9,12
19-02-2020,09:51:25,20.52,9.1,257.3,448,2232,291,0.22,14.68,135.1,11.3
19-02-2020,09:51:35,20.73,9.16,256,445,2247,289,0.21,14.68,137.9,11.4
19-02-2020,09:51:45,20.64,9.16,256,446,2242,290,0.21,14.68,138.7,12
19-02-2020,09:51:55,20.56,9.13,256.8,446,2242,290,0.21,14.677,137.2,11.5
19-02-2020,09:52:05,20.68,9.14,256.6,445,2247,289,0.21,14.679,138.8,12.2
19-02-2020,09:52:15,20.45,9.06,258,447,2237,290,0.22,14.682,136.2,11.7
19-02-2020,09:52:25,20.52,9.05,258.7,448,2232,291,0.22,14.681,135.4,11
19-02-2020,09:52:35,20.5,9.07,257.9,447,2237,290,0.22,14.677,135,11.6
19-02-2020,09:52:45,20.53,9.08,258.2,447,2237,291,0.22,14.677,134,11.3
19-02-2020,09:52:55,20.66,9.16,256,445,2247,289,0.21,14.678,138.1,11.7
19-02-2020,09:53:05,20.56,9.11,256.7,445,2247,290,0.21,14.676,138.7,11.8
19-02-2020,09:53:15,20.7,9.18,256.4,444,2252,289,0.21,14.676,140.8,11.6
19-02-2020,09:53:25,20.81,9.16,255.8,444,2252,289,0.21,14.675,139.7,11.1
19-02-2020,09:53:35,20.72,9.16,256.3,444,2252,289,0.21,14.674,141.2,11.2
19-02-2020,09:53:45,20.75,9.21,254.8,445,2247,289,0.21,14.676,143.1,11.1
19-02-2020,09:53:55,20.86,9.24,253.8,442,2262,287,0.21,14.675,145.4,11.7
19-02-2020,09:54:05,20.8,9.16,256.2,443,2257,288,0.21,14.673,144.2,12
19-02-2020,09:54:15,20.71,9.2,255.6,443,2257,288,0.21,14.677,144.4,11.7
19-02-2020,09:54:25,20.63,9.12,256.1,444,2252,289,0.21,14.677,143.3,11.5
19-02-2020,09:54:35,20.62,9.15,256.5,444,2252,289,0.21,14.676,143.4,11.6
19-02-2020,09:54:45,20.63,9.16,256.2,444,2252,288,0.21,14.68,143.2,12.1
19-02-2020,09:54:55,20.55,9.11,257.5,444,2252,289,0.21,14.68,144,12.1
19-02-2020,09:55:05,20.72,9.2,255.2,443,2257,288,0.21,14.681,143.8,11.4
19-02-2020,09:55:15,20.66,9.15,256.2,444,2252,289,0.21,14.683,145,11.4
19-02-2020,09:55:25,21.01,9.2,254.6,445,2247,289,0.21,14.681,142.8,10.1
19-02-2020,09:55:35,20.66,9.2,255.1,444,2252,289,0.21,14.684,144.9,12.2
19-02-2020,09:55:45,20.79,9.23,254.5,442,2262,287,0.21,14.684,148,11.1
19-02-2020,09:55:55,20.8,9.22,254.7,442,2262,287,0.21,14.686,149.2,12.1
19-02-2020,09:56:05,20.73,9.22,254.6,442,2262,288,0.21,14.687,147.2,11.2
19-02-2020,09:56:15,20.76,9.22,254.7,443,2257,288,0.21,14.692,147.3,11.8
19-02-2020,09:56:25,20.65,9.21,254.9,443,2257,288,0.21,14.692,148.1,11.3
19-02-2020,09:56:35,20.83,9.26,253.6,441,2268,287,0.21,14.692,150.7,11.5
19-02-2020,09:56:45,20.76,9.25,253.9,442,2262,287,0.21,14.696,150.2,11.8
19-02-2020,09:56:55,20.83,9.25,253.7,441,2268,287,0.21,14.694,151.4,11.2
19-02-2020,09:57:05,20.73,9.26,253.6,442,2262,287,0.21,14.696,152.1,12
19-02-2020,09:57:15,20.66,9.23,254.2,443,2257,288,0.21,14.698,150.6,11.9
19-02-2020,09:57:25,20.72,9.24,254.2,443,2257,288,0.21,14.702,150.9,10.9
19-02-2020,09:57:35,20.78,9.23,254.6,442,2262,287,0.21,14.702,150.4,11.5
19-02-2020,09:57:45,20.73,9.24,254.1,442,2262,287,0.21,14.706,150,12.1
19-02-2020,09:57:55,20.69,9.22,254.6,441,2268,287,0.21,14.706,150.9,12
19-02-2020,09:58:05,20.78,9.23,254.7,440,2273,286,0.21,14.705,150.9,11.2
19-02-2020,09:58:15,20.97,9.25,253.8,440,2273,286,0.21,14.707,151.1,11.1
19-02-2020,09:58:25,20.81,9.23,254.8,440,2273,286,0.21,14.708,151.9,11.9
19-02-2020,09:58:35,20.62,9.19,255.8,441,2268,287,0.21,14.709,149.3,11.6
19-02-2020,09:58:45,20.69,9.22,255,442,2262,287,0.21,14.71,149.3,12.1
19-02-2020,09:58:55,20.82,9.26,253.9,441,2268,286,0.21,14.713,151.7,11.2
19-02-2020,09:59:05,20.92,9.27,253.7,439,2278,285,0.21,14.714,152.3,13.3
19-02-2020,09:59:15,20.83,9.26,253.6,441,2268,287,0.21,14.714,152.5,12
19-02-2020,09:59:25,20.59,9.17,256.7,441,2268,287,0.21,14.719,151.3,12.1
19-02-2020,09:59:35,20.87,9.26,253.8,439,2278,286,0.21,14.717,152.6,11.2
19-02-2020,09:59:45,20.89,9.24,255.6,440,2273,286,0.21,14.719,152,11.4
